year,SSP1-1.9,SSP1-2.6,SSP2-4.5,SSP3-3.4,SSP3-7.0,SSP4-3.4,SSP4-6.0,SSP5-8.5,,,,total 1-1.9,total 1-2.6,total 2-4.5,total 3-3.4,total 3-7.0,total 4-3.4,total 4-6.0,total 5-8.5
2407,1.419,2.181,4.656,,10.923,2.834,6.6,12.411,,,,1.419228084,2.181319911,4.655571079,,10.92310159,2.834300322,6.599708436,12.41140239
2408,1.419,2.18,4.653,,10.92,2.834,6.597,12.409,,,,1.418703376,2.180395741,4.653345457,,10.92040035,2.833634593,6.597365999,12.40883944
2409,1.418,2.179,4.651,,10.918,2.833,6.595,12.406,,,,1.418194594,2.179471828,4.651113788,,10.91764824,2.832980193,6.595034211,12.40628745
2410,1.418,2.179,4.649,,10.915,2.832,6.593,12.404,,,,1.417670693,2.178548378,4.648901497,,10.91494731,2.832309379,6.592705776,12.40375771
2411,1.417,2.178,4.647,,10.912,2.832,6.59,12.401,,,,1.417166548,2.177625127,4.646683691,,10.91224081,2.831641187,6.590377129,12.40119558
2412,1.417,2.177,4.644,,10.909,2.831,6.588,12.399,,,,1.416647342,2.176717506,4.644470796,,10.90949448,2.830985802,6.588057047,12.39861565
2413,1.416,2.176,4.642,,10.907,2.83,6.586,12.396,,,,1.416140092,2.175798814,4.642262427,,10.90678504,2.830318515,6.585736694,12.39611971
2414,1.416,2.175,4.64,,10.904,2.83,6.583,12.394,,,,1.415637913,2.174890866,4.640063556,,10.90408438,2.829660395,6.58341627,12.39359865
2415,1.415,2.174,4.638,,10.901,2.829,6.581,12.391,,,,1.415118932,2.173987389,4.637867642,,10.90138065,2.828993814,6.581100956,12.39104148
2416,1.415,2.173,4.636,,10.899,2.828,6.579,12.389,,,,1.414616735,2.173069482,4.635667948,,10.89867706,2.828342245,6.578788709,12.38852441
2417,1.414,2.172,4.633,,10.896,2.828,6.576,12.386,,,,1.414115688,2.172166572,4.6334822,,10.89597339,2.827685151,6.576484827,12.38599727
2418,1.414,2.171,4.631,,10.893,2.827,6.574,12.383,,,,1.413614273,2.171278225,4.631295717,,10.89331226,2.827034212,6.574177719,12.38348095
2419,1.413,2.17,4.629,,10.891,2.826,6.572,12.381,,,,1.413117044,2.170375768,4.629109382,,10.89060851,2.826363394,6.571887677,12.38096491
2420,1.413,2.169,4.627,,10.888,2.826,6.57,12.378,,,,1.412616259,2.169473532,4.626935927,,10.88790169,2.825713212,6.569588588,12.37847831
2421,1.412,2.169,4.625,,10.885,2.825,6.567,12.376,,,,1.412119615,2.168586165,4.624762707,,10.88520041,2.825057526,6.56729274,12.3759628
2422,1.412,2.168,4.623,,10.883,2.824,6.565,12.373,,,,1.411620369,2.167688593,4.622584802,,10.88253935,2.824404574,6.565001785,12.37345084
2423,1.411,2.167,4.62,,10.88,2.824,6.563,12.371,,,,1.411140794,2.166805656,4.620414703,,10.87983263,2.823749721,6.562714188,12.37096517
2424,1.411,2.166,4.618,,10.877,2.823,6.56,12.368,,,,1.410645126,2.165919005,4.618250682,,10.877177,2.823097465,6.560437158,12.36847958
2425,1.41,2.165,4.616,,10.875,2.822,6.558,12.366,,,,1.410150103,2.165036566,4.616101264,,10.87451571,2.82244326,6.558157718,12.3659977
2426,1.41,2.164,4.614,,10.872,2.822,6.556,12.364,,,,1.409655095,2.164153633,4.613940442,,10.87181102,2.821791661,6.555874802,12.36351605
2427,1.409,2.163,4.612,,10.869,2.821,6.554,12.361,,,,1.409177081,2.163286287,4.61180546,,10.86915219,2.821149209,6.553600304,12.36103434
2428,1.409,2.162,4.61,,10.866,2.821,6.551,12.359,,,,1.408686686,2.162404761,4.609675303,,10.86649315,2.820501715,6.551334476,12.35853109
2429,1.408,2.162,4.608,,10.864,2.82,6.549,12.356,,,,1.408209311,2.161537874,4.607543227,,10.86382863,2.819845382,6.549068024,12.35604999
2430,1.408,2.161,4.605,,10.861,2.819,6.547,12.354,,,,1.407718709,2.160659797,4.605416676,,10.86116944,2.819209542,6.546801358,12.35359843
2431,1.407,2.16,4.603,,10.859,2.819,6.545,12.351,,,,1.407241696,2.159793295,4.603310853,,10.85851,2.818553915,6.544540496,12.35115426
2432,1.407,2.159,4.601,,10.856,2.818,6.542,12.349,,,,1.406752625,2.158931134,4.601196311,,10.85584752,2.81791882,6.542285317,12.34870645
2433,1.406,2.158,4.599,,10.853,2.817,6.54,12.346,,,,1.40628029,2.158064413,4.59909255,,10.85318805,2.817263741,6.540026765,12.34626229
2434,1.406,2.157,4.597,,10.851,2.817,6.538,12.344,,,,1.40580823,2.157202822,4.597000289,,10.85053078,2.816629267,6.537773912,12.34378525
2435,1.405,2.156,4.595,,10.848,2.816,6.536,12.341,,,,1.405319096,2.15634134,4.594911753,,10.84791403,2.81597476,6.535523428,12.3413452
2436,1.405,2.155,4.593,,10.845,2.815,6.533,12.339,,,,1.404847779,2.155493729,4.592823855,,10.84525103,2.815337503,6.533287018,12.33887589
2437,1.404,2.155,4.591,,10.843,2.815,6.531,12.336,,,,1.404375873,2.154632614,4.590746731,,10.84259017,2.814698224,6.531036451,12.33640663
2438,1.404,2.154,4.589,,10.84,2.814,6.529,12.334,,,,1.40390486,2.153785544,4.588680413,,10.83997289,2.814041213,6.528808158,12.3339595
2439,1.403,2.153,4.587,,10.837,2.813,6.527,12.332,,,,1.403434348,2.152924894,4.586608459,,10.83731495,2.813408278,6.526565495,12.33152003
2440,1.403,2.152,4.585,,10.835,2.813,6.524,12.329,,,,1.402967013,2.152082215,4.584556637,,10.83469423,2.812766456,6.524337015,12.32908387
2441,1.402,2.151,4.582,,10.832,2.812,6.522,12.327,,,,1.402496906,2.151236587,4.582491425,,10.83207893,2.812134042,6.52210266,12.32664448
2442,1.402,2.15,4.58,,10.829,2.811,6.52,12.324,,,,1.402030172,2.150394333,4.580450176,,10.82941716,2.811492779,6.519882272,12.32423794
2443,1.402,2.15,4.578,,10.827,2.811,6.518,12.322,,,,1.401563761,2.149549162,4.578403311,,10.82679606,2.810857453,6.517655919,12.32179866
2444,1.401,2.149,4.576,,10.824,2.81,6.515,12.319,,,,1.401098542,2.148721787,4.576362546,,10.82417997,2.810220249,6.51543522,12.3193997
2445,1.401,2.148,4.574,,10.822,2.81,6.513,12.317,,,,1.400632484,2.147880156,4.574335702,,10.82156378,2.809579931,6.513222875,12.31699322
2446,1.4,2.147,4.572,,10.819,2.809,6.511,12.315,,,,1.400167753,2.147053931,4.572299274,,10.81894444,2.808945442,6.511004462,12.31458685
2447,1.4,2.146,4.57,,10.816,2.808,6.509,12.312,,,,1.399702475,2.146212743,4.570283035,,10.81632784,2.808305644,6.508796902,12.31215113
2448,1.399,2.145,4.568,,10.814,2.808,6.507,12.31,,,,1.399253874,2.145386299,4.568256654,,10.813708,2.807671727,6.506586642,12.30978187
2449,1.399,2.145,4.566,,10.811,2.807,6.504,12.307,,,,1.398789073,2.144559886,4.566251111,,10.81108806,2.807046923,6.504381995,12.3074051
2450,1.398,2.144,4.564,,10.809,2.806,6.502,12.305,,,,1.398324552,2.143734516,4.564238409,,10.80851926,2.806407874,6.502185724,12.305039
2451,1.398,2.143,4.562,,10.806,2.806,6.5,12.303,,,,1.397881417,2.14290853,4.562232626,,10.80589866,2.805774821,6.499985744,12.30263283
2452,1.397,2.142,4.56,,10.803,2.805,6.498,12.3,,,,1.397417097,2.142086899,4.560240529,,10.80327791,2.805147422,6.497783365,12.30023734
2453,1.397,2.141,4.558,,10.801,2.805,6.496,12.298,,,,1.396973739,2.141261306,4.55823826,,10.8007086,2.804509101,6.495595004,12.29783128
2454,1.397,2.14,4.556,,10.798,2.804,6.493,12.295,,,,1.396514068,2.140454379,4.556260742,,10.79808426,2.80389134,6.493403082,12.2954655
2455,1.396,2.14,4.554,,10.796,2.803,6.491,12.293,,,,1.396067187,2.139633268,4.554268342,,10.79551448,2.803250093,6.491222794,12.29312918
2456,1.396,2.139,4.552,,10.793,2.803,6.489,12.291,,,,1.39562441,2.13882271,4.552286917,,10.79294125,2.802627198,6.489036539,12.29072641
2457,1.395,2.138,4.55,,10.79,2.802,6.487,12.288,,,,1.395165468,2.138001881,4.550318329,,10.79031595,2.801992167,6.486852501,12.28833111
2458,1.395,2.137,4.548,,10.788,2.801,6.485,12.286,,,,1.394723185,2.137196515,4.548350529,,10.78774246,2.801369688,6.484680254,12.28596545
2459,1.394,2.136,4.546,,10.785,2.801,6.483,12.284,,,,1.394281188,2.136390571,4.546382324,,10.7851686,2.80074404,6.482504352,12.2836293
2460,1.394,2.136,4.544,,10.783,2.8,6.48,12.281,,,,1.393839286,2.135583882,4.544424391,,10.78259443,2.800113147,6.480340108,12.28129652
2461,1.393,2.135,4.542,,10.78,2.799,6.478,12.279,,,,1.393384234,2.134782163,4.542469929,,10.78001989,2.799488006,6.478158095,12.27890083
2462,1.393,2.134,4.541,,10.777,2.799,6.476,12.277,,,,1.392942891,2.133991374,4.540511683,,10.77744204,2.798863123,6.476001947,12.27653838
2463,1.393,2.133,4.539,,10.775,2.798,6.474,12.274,,,,1.392501773,2.13318585,4.53856725,,10.77486707,2.798238375,6.473833761,12.27417256
2464,1.392,2.132,4.537,,10.772,2.798,6.472,12.272,,,,1.392064796,2.132384633,4.536623447,,10.7722887,2.797619646,6.471673946,12.27183982
2465,1.392,2.132,4.535,,10.77,2.797,6.47,12.27,,,,1.391623298,2.131594345,4.534688805,,10.76975651,2.796995273,6.469517124,12.26951425
2466,1.391,2.131,4.533,,10.767,2.796,6.467,12.267,,,,1.39118679,2.130808001,4.532754003,,10.7671775,2.796371376,6.467365382,12.26720759
2467,1.391,2.13,4.531,,10.765,2.796,6.465,12.265,,,,1.390750332,2.130003387,4.530823786,,10.76460368,2.795747419,6.465216755,12.26487442
2468,1.39,2.129,4.529,,10.762,2.795,6.463,12.263,,,,1.390313383,2.129217329,4.52889889,,10.76207066,2.795129577,6.463064531,12.26251895
2469,1.39,2.128,4.527,,10.759,2.795,6.461,12.26,,,,1.389890038,2.128430721,4.526977705,,10.75949607,2.794506188,6.460920742,12.26015619
2470,1.389,2.128,4.525,,10.757,2.794,6.459,12.258,,,,1.38945425,2.127644968,4.525067256,,10.75696248,2.793883044,6.45877671,12.25786364
2471,1.389,2.127,4.523,,10.754,2.793,6.457,12.256,,,,1.389017771,2.126859377,4.52315659,,10.75438738,2.793260178,6.456644168,12.25556019
2472,1.389,2.126,4.521,,10.752,2.793,6.454,12.253,,,,1.388582367,2.12608862,4.521245262,,10.75185013,2.792657862,6.454499607,12.25323405
2473,1.388,2.125,4.519,,10.749,2.792,6.452,12.251,,,,1.388166802,2.125302617,4.519344579,,10.74931786,2.792031931,6.452366185,12.25087436
2474,1.388,2.125,4.517,,10.747,2.791,6.45,12.249,,,,1.387731166,2.124517539,4.517447398,,10.7467885,2.791409546,6.450229996,12.24854845
2475,1.387,2.124,4.516,,10.744,2.791,6.448,12.246,,,,1.387296327,2.123747194,4.515545613,,10.74420875,2.790798555,6.448105194,12.2462258
2476,1.387,2.123,4.514,,10.742,2.79,6.446,12.244,,,,1.386877447,2.122980031,4.513658385,,10.74167566,2.790176741,6.445982634,12.24393288
2477,1.386,2.122,4.512,,10.739,2.79,6.444,12.242,,,,1.386447031,2.122195314,4.511781277,,10.73913679,2.789551644,6.443862682,12.24162915
2478,1.386,2.121,4.51,,10.737,2.789,6.442,12.239,,,,1.386028524,2.121429292,4.509893799,,10.73664982,2.788950519,6.441742497,12.23933589
2479,1.386,2.121,4.508,,10.734,2.788,6.44,12.237,,,,1.385597653,2.120658743,4.508015595,,10.7341209,2.788325794,6.439621949,12.23701282
2480,1.385,2.12,4.506,,10.732,2.788,6.438,12.235,,,,1.385184206,2.119893039,4.506137885,,10.73158335,2.787719348,6.437509791,12.23474929
2481,1.385,2.119,4.504,,10.729,2.787,6.435,12.233,,,,1.384766262,2.119122818,4.504274216,,10.72904844,2.787109535,6.435397509,12.2325453
2482,1.384,2.118,4.502,,10.727,2.786,6.433,12.23,,,,1.38433593,2.118371933,4.502406401,,10.72651007,2.786485397,6.433284937,12.23019186
2483,1.384,2.118,4.501,,10.724,2.786,6.431,12.228,,,,1.38392216,2.117605661,4.50055245,,10.72402146,2.785879502,6.431180733,12.22790144
2484,1.384,2.117,4.499,,10.721,2.785,6.429,12.226,,,,1.383508827,2.116855022,4.498688164,,10.72148792,2.785270342,6.429076289,12.22573456
2485,1.383,2.116,4.497,,10.719,2.785,6.427,12.223,,,,1.383078869,2.116089082,4.496844111,,10.71899546,2.784646761,6.426971672,12.22338058
2486,1.383,2.115,4.495,,10.716,2.784,6.425,12.221,,,,1.382665778,2.115338691,4.494989777,,10.71646114,2.78403812,6.424875268,12.22108998
2487,1.382,2.115,4.493,,10.714,2.783,6.423,12.219,,,,1.38225365,2.114573144,4.493145432,,10.71396792,2.783429649,6.422778615,12.21888566
2488,1.382,2.114,4.491,,10.711,2.783,6.421,12.217,,,,1.381840895,2.113822261,4.491305389,,10.71147979,2.782821217,6.420681791,12.21654221
2489,1.381,2.113,4.489,,10.709,2.782,6.419,12.214,,,,1.38142827,2.113072228,4.489470917,,10.70893895,2.782213105,6.418593361,12.21425119
2490,1.381,2.112,4.488,,10.706,2.782,6.417,12.212,,,,1.381015803,2.112325482,4.487640058,,10.70645022,2.781605141,6.416504669,12.2120766
2491,1.381,2.112,4.486,,10.704,2.781,6.414,12.21,,,,1.38060657,2.111575827,4.485808969,,10.70395809,2.780997181,6.414429884,12.20982254
2492,1.38,2.111,4.484,,10.701,2.78,6.412,12.208,,,,1.380194423,2.110839977,4.483987908,,10.70146859,2.780389552,6.41234085,12.20753118
2493,1.38,2.11,4.482,,10.699,2.78,6.41,12.205,,,,1.379786397,2.11009349,4.482167665,,10.6989754,2.779778568,6.410260033,12.20527702
2494,1.379,2.109,4.48,,10.696,2.779,6.408,12.203,,,,1.379374605,2.109343352,4.480346453,,10.6964796,2.779171283,6.408184051,12.20305272
2495,1.379,2.109,4.479,,10.694,2.779,6.406,12.201,,,,1.378966843,2.108612571,4.478535034,,10.69398583,2.778564085,6.406111386,12.20082073
2496,1.379,2.108,4.477,,10.692,2.778,6.404,12.199,,,,1.378571923,2.107866424,4.47672808,,10.69153885,2.777957175,6.404038326,12.19856611
2497,1.378,2.107,4.475,,10.689,2.777,6.402,12.196,,,,1.378163705,2.107131233,4.474916419,,10.68904979,2.777346902,6.401965149,12.19631479
2498,1.378,2.106,4.473,,10.687,2.777,6.4,12.194,,,,1.377756413,2.106400034,4.473118747,,10.68655477,2.77674035,6.399900265,12.19409007
2499,1.377,2.106,4.471,,10.684,2.776,6.398,12.192,,,,1.377349391,2.105669748,4.471321559,,10.68410673,2.77613918,6.39783739,12.19189509
2500,1.377,2.105,4.47,,10.683,2.776,6.397,12.191,,,,1.377146197,2.10530148,4.4704226,,10.68283631,2.775838021,6.396801992,12.19071904
