year,wmghg_data,solar_data,volc_data, landuse_data,manaero_data
1428.0,0.03499481,-0.113,0.0,0.023270799999999998,0.0
1429.0,0.03777041,-0.11439999999999999,0.0,0.023239799999999998,0.0
1430.0,0.04058591,-0.11589999999999999,0.0,0.023208799999999998,0.0
1431.0,0.04331491,-0.11739999999999999,0.0,0.0231778,0.0
1432.0,0.04580311,-0.11900000000000001,0.0,0.0231468,0.0
1433.0,0.04808671,-0.12069999999999999,0.0,0.0231158,0.0
1434.0,0.05003551,-0.12249999999999998,0.0,0.0230848,0.0
1435.0,0.05178031,-0.12449999999999999,0.0,0.0230538,0.0
1436.0,0.05326081,-0.1266,0.0,0.023022799999999996,0.0
1437.0,0.05447701,-0.12890000000000001,0.0,0.022991799999999996,0.0
1438.0,0.05549731,-0.13129999999999997,0.0,0.022960799999999996,0.0
1439.0,0.05625551,-0.13379999999999997,0.0,0.022929799999999997,0.0
1440.0,0.056753710000000006,-0.13629999999999998,0.0,0.022898799999999997,0.0
1441.0,0.057061709999999995,-0.13890000000000002,0.0,0.022867799999999997,0.0
1442.0,0.057179810000000005,-0.14139999999999997,0.0,0.022836799999999997,0.0
1443.0,0.05704361,-0.14389999999999997,0.0,0.022805799999999998,0.0
1444.0,0.05672111,-0.14629999999999999,0.0,0.022774799999999998,0.0
1445.0,0.05614601,-0.1486,0.0,0.022743799999999998,0.0
1446.0,0.05545471,-0.1507,0.0,0.0227128,0.0
1447.0,0.05451451,-0.1526,0.0,0.0226818,0.0
1448.0,0.05339161,-0.1543,0.0,0.0226508,0.0
1449.0,0.05202521,-0.1558,0.0,0.0226198,0.0
1450.0,0.05054981,-0.15699999999999997,0.0,0.0225888,0.0
1451.0,0.04891401,-0.15810000000000002,0.0,0.022557799999999996,0.0
1452.0,0.04714021,-0.15889999999999999,0.0,0.022526799999999996,0.0
1453.0,0.04517881,-0.15949999999999998,-12.2791,0.022495799999999996,0.0
1454.0,0.04318721,-0.1599,-6.94005,0.022464799999999997,0.0
1455.0,0.04105111,-0.15999999999999998,-1.28201,0.022433799999999997,0.0
1456.0,0.03892421,-0.1598,-0.219177,0.022402799999999997,0.0
1457.0,0.03669421,-0.1594,-0.0367425,0.022371799999999997,0.0
1458.0,0.03437991,-0.1588,-0.00275284,0.022340799999999997,0.0
1459.0,0.03213501,-0.15810000000000002,0.0,0.022309799999999998,0.0
1460.0,0.02984921,-0.15710000000000002,-1.40091,0.022278799999999998,0.0
1461.0,0.027541410000000002,-0.15610000000000002,-0.931844,0.022247799999999998,0.0
1462.0,0.02536351,-0.15489999999999998,-0.17855,0.0222168,0.0
1463.0,0.02320721,-0.1537,-0.030779,0.0221858,0.0
1464.0,0.02115601,-0.15239999999999998,-0.00517082,0.0221548,0.0
1465.0,0.01929961,-0.1511,-0.00035644,0.0221238,0.0
1466.0,0.01752341,-0.1497,0.0,0.0220928,0.0
1467.0,0.01598391,-0.14839999999999998,0.0,0.022061799999999996,0.0
1468.0,0.014700109999999999,-0.14700000000000002,0.0,0.022030799999999996,0.0
1469.0,0.01362441,-0.1457,0.0,0.021999799999999996,0.0
1470.0,0.012846409999999999,-0.14450000000000002,0.0,0.021968799999999997,0.0
1471.0,0.012305009999999998,-0.1432,0.0,0.021937799999999997,0.0
1472.0,0.011759209999999999,-0.14189999999999997,0.0,0.021906799999999997,0.0
1473.0,0.011855810000000001,-0.1406,0.0,0.021875799999999997,0.0
1474.0,0.01215701,-0.13929999999999998,0.0,0.021844799999999998,0.0
1475.0,0.01271821,-0.138,-0.336864,0.0218137,0.0
1476.0,0.01352791,-0.1366,-0.180199,0.0217827,0.0
1477.0,0.01457851,-0.1352,-1.05671,0.0217517,0.0
1478.0,0.01578791,-0.13379999999999997,-0.551232,0.0217207,0.0
1479.0,0.01728201,-0.13219999999999998,-0.104006,0.0216897,0.0
1480.0,0.01884911,-0.1306,-0.017865,0.021658699999999996,0.0
1481.0,0.02067961,-0.12879999999999997,-0.602614,0.021627699999999996,0.0
1482.0,0.02256021,-0.127,-0.209155,0.021596699999999996,0.0
1483.0,0.02468311,-0.1251,-0.0384399,0.021565699999999997,0.0
